category_key,pair_slug,concept_label,variant,statement_index,statement,success,tsne_1,tsne_2,feature_mode,n_features,perplexity
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,18,"Most suffering comes from attachment, not circumstances.",1,45.977505,-11.327434,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,19,People treat you how you let them.,0,43.107483,-10.15794,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,20,Silence can be an answer.,0,44.641243,-10.455223,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,21,Difficult conversations create deeper connections.,1,44.968422,-10.526338,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,22,Your potential is limited by your willingness to grow.,1,-24.084908,-38.015965,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,23,Everything you want is on the other side of fear.,0,19.64301,-44.223625,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,24,Regret is a heavier burden than failure.,0,10.465603,-15.9151945,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,25,You don’t need to explain yourself to everyone.,1,-51.540054,-22.920176,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,26,Perception is more powerful than reality.,1,47.638786,-46.69039,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,27,"What you consume, consumes you.",0,-30.60701,-31.251781,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,28,Most people settle because they fear uncertainty.,1,10.542006,-15.97967,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,29,Your dreams won’t work unless you do.,0,-49.885136,-22.78947,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,30,Peace is found in the present moment.,1,55.968803,7.390377,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,31,You don’t have to be perfect to be worthy.,1,-71.65447,-17.830952,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,32,A full schedule doesn’t mean a full life.,1,18.429335,-42.825672,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,33,You can’t pour from an empty cup.,0,-50.3318,-22.987839,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,34,People respect boundaries more than explanations.,0,56.019157,7.255392,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,35,"The more you seek approval, the less you feel it.",1,42.992165,-11.358009,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,36,Hurt people hurt people.,0,56.130642,7.6585975,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,37,You are more than your worst mistake.,0,-50.520317,-22.88212,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,38,Confidence comes from keeping promises to yourself.,0,45.095173,-10.98599,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,39,Your vibe attracts your tribe.,0,-58.631935,-20.12761,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,40,Not everyone deserves access to you.,0,19.453224,-43.617504,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,41,Growth feels like breaking before it feels like blooming.,1,45.952812,-47.261856,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,42,Simplicity is often the key to clarity.,1,41.779076,-56.97711,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,43,The right people make life lighter.,0,44.644268,-11.172606,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,44,The hardest person to be honest with is yourself.,0,41.068703,-49.73016,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,45,What you avoid now will control you later.,0,-4.833556,-47.435093,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,46,Your environment shapes your mindset.,1,-30.251421,-31.183346,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,47,Letting go of control brings more peace than holding on.,0,16.488031,-44.66039,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,48,Your worth isn’t tied to your productivity.,0,-18.92126,-25.270823,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,49,Sometimes the best answer is no answer.,0,8.937108,-45.829697,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,50,What you think you lack is often already within you.,0,-77.08186,-11.248824,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,51,The loudest voices aren’t always the wisest.,1,43.221092,-10.456976,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,52,Not everything requires a reaction.,1,16.347862,-45.04902,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,53,Growth often looks like loss.,1,55.976925,7.4428124,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,54,People believe what they want to believe.,0,44.89467,-11.150903,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,55,A kind word can change someone’s entire day.,0,41.384274,-49.737495,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,56,You are always teaching people how to treat you.,1,-105.18048,22.090296,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,57,What you chase too hard tends to run away.,1,-29.171259,-30.484776,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,58,Sometimes the wrong choice teaches you more than the right one.,0,-29.144833,-30.471857,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,59,You don’t need closure to move on.,1,-19.518915,-25.22674,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,60,The way people treat others says more about them than about you.,0,-7.253761,-49.05509,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,61,"You can’t force inspiration, but you can invite it.",0,16.513573,-45.88395,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,62,Joy is an act of resistance.,0,56.050373,7.3659124,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,63,Most of what you fear never actually happens.,0,-49.03908,-22.042112,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,64,Every problem is an opportunity to grow.,1,46.217384,-47.141094,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,65,The stories you tell yourself shape your reality.,0,-59.192623,-19.741135,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,66,Holding a grudge is like drinking poison and expecting the other person to suffer.,1,19.314114,-43.424126,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,67,The best way to predict the future is to create it.,1,45.030598,-11.481106,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,68,Saying “no” is a complete sentence.,0,-19.79046,-24.862131,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,69,Love without respect is just attachment.,0,56.039726,7.377946,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,70,There’s wisdom in stillness.,1,45.339275,-47.44001,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,71,Letting people down is better than letting yourself down.,0,45.396397,-47.40256,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,72,You don’t have to win every battle to win the war.,0,-40.74718,-31.339022,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,73,The right path isn’t always the easiest one.,0,43.767075,-12.154365,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,74,Healing isn’t linear.,1,56.071327,7.600954,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,75,Your body hears everything your mind says.,0,-49.604034,-23.081522,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,76,"Most people listen to reply, not to understand.",1,18.623663,-42.98084,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,77,Discomfort is a sign that you’re growing.,0,-21.69506,-20.169535,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,78,You can start over at any time.,0,9.091245,-46.143944,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,79,Don’t make permanent decisions based on temporary emotions.,0,-35.827682,-3.3273218,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,80,"The people who mind don’t matter, and the people who matter don’t mind.",0,43.611908,-11.189815,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,81,A moment of patience can prevent a lifetime of regret.,1,16.000036,-45.20883,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,82,Not everyone deserves access to your energy.,0,-7.3312035,-48.61841,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,83,It’s okay to change your mind.,1,19.397522,-45.140972,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,84,Sometimes the best revenge is a happy life.,0,45.20876,-47.529472,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,85,What you tolerate today will continue tomorrow.,1,-7.4733,-48.96757,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,86,You don’t have to prove yourself to anyone.,0,-5.877384,-47.24592,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,87,Your thoughts are not always true.,0,-7.1354795,-49.298534,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,88,Love is a choice you make every day.,1,43.941948,-12.074565,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,89,One small step can change everything.,1,9.275672,-46.13714,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,90,Your perspective creates your reality.,0,-5.45228,-47.70246,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,91,An apology without change is just manipulation.,1,41.13921,-10.936815,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,92,Most people would rather be right than be happy.,0,16.796408,-45.14118,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,93,Who you surround yourself with shapes who you become.,0,-30.871492,-31.578493,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,94,Gratitude turns what you have into enough.,0,-58.748367,1.5120072,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,95,Fear is a liar.,0,56.22981,7.1164055,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,96,You don’t have to be ready to begin.,0,-51.126904,-22.708904,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,97,Overthinking steals joy.,0,46.360508,-47.44877,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,98,"The sun will rise again, no matter what.",0,45.405888,-11.325874,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,negpos,99,You are allowed to take up space.,0,-7.3244114,-47.88127,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,0,Your future self is watching your choices today.,0,-28.891537,-31.518915,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,1,You don’t have to attend every argument you’re invited to.,0,-50.201847,-22.800304,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,2,"Happiness is a side effect, not a goal.",0,56.85759,6.1435037,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,3,The only way out is through.,1,44.867558,-11.798338,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,4,Small daily choices shape your entire life.,0,45.814453,-13.021291,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,5,Most things aren’t as important as they seem.,0,43.567673,-13.637193,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,6,Comfort zones feel safe but keep you stuck.,1,16.70895,-45.624565,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,7,Letting go is sometimes the best form of control.,0,-6.4785056,-47.812397,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,8,Your opinion of yourself matters more than others’ opinions of you.,1,-51.972393,-21.97152,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,9,The fear of failure keeps more people stuck than failure itself.,0,42.55438,-30.049934,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,10,You are not behind; you’re on your own timeline.,1,8.395517,-45.090416,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,11,The quality of your life depends on the quality of your thoughts.,1,43.9503,-11.647961,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,12,Everything you admire in others exists within you.,0,18.260254,-43.881123,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,13,Your ego is not your friend.,0,-29.141895,-30.912104,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,14,Time reveals everything.,1,46.11509,-13.294056,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,15,Nothing changes if nothing changes.,0,43.026413,-29.144611,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,16,People don’t change until the pain of staying the same is greater than the pain of changing.,0,43.67748,-13.514701,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,17,A beautiful life is built on ordinary moments.,1,42.463516,-29.978615,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,18,"Most suffering comes from attachment, not circumstances.",0,46.1538,-13.163193,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,19,People treat you how you let them.,1,43.170414,-10.249166,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,20,Silence can be an answer.,1,45.10782,-11.914219,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,21,Difficult conversations create deeper connections.,0,45.904037,-12.541149,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,22,Your potential is limited by your willingness to grow.,1,-4.9197097,-47.532127,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,23,Everything you want is on the other side of fear.,0,19.721605,-44.400166,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,24,Regret is a heavier burden than failure.,1,16.36893,-44.291275,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,25,You don’t need to explain yourself to everyone.,1,-51.49817,-22.887066,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,26,Perception is more powerful than reality.,1,47.667183,-46.70226,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,27,"What you consume, consumes you.",0,-30.721724,-31.246347,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,28,Most people settle because they fear uncertainty.,0,10.738877,-16.1981,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,29,Your dreams won’t work unless you do.,0,-49.798164,-22.787302,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,30,Peace is found in the present moment.,1,56.09565,6.8230715,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,31,You don’t have to be perfect to be worthy.,0,-71.65975,-17.828676,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,32,A full schedule doesn’t mean a full life.,0,18.71756,-43.070168,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,33,You can’t pour from an empty cup.,0,-50.325542,-22.99133,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,34,People respect boundaries more than explanations.,1,56.162746,6.774168,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,35,"The more you seek approval, the less you feel it.",1,42.93734,-12.599423,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,36,Hurt people hurt people.,1,56.59083,6.5620794,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,37,You are more than your worst mistake.,1,-50.779736,-22.828903,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,38,Confidence comes from keeping promises to yourself.,1,45.948586,-12.977967,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,39,Your vibe attracts your tribe.,0,-58.699883,-20.097116,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,40,Not everyone deserves access to you.,0,19.73501,-43.751484,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,41,Growth feels like breaking before it feels like blooming.,1,43.00542,-30.030193,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,42,Simplicity is often the key to clarity.,0,41.749397,-56.871044,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,43,The right people make life lighter.,1,42.90605,-29.399336,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,44,The hardest person to be honest with is yourself.,0,41.32865,-30.476336,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,45,What you avoid now will control you later.,0,-5.056153,-47.48791,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,46,Your environment shapes your mindset.,0,-30.260115,-31.203245,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,47,Letting go of control brings more peace than holding on.,0,42.05298,-29.637978,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,48,Your worth isn’t tied to your productivity.,0,-18.862213,-25.33177,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,49,Sometimes the best answer is no answer.,0,8.6962595,-45.31291,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,50,What you think you lack is often already within you.,0,-77.09543,-11.263395,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,51,The loudest voices aren’t always the wisest.,1,43.233963,-10.568779,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,52,Not everything requires a reaction.,0,16.572622,-44.586903,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,53,Growth often looks like loss.,0,56.101086,6.8806,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,54,People believe what they want to believe.,0,45.845684,-12.998062,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,55,A kind word can change someone’s entire day.,0,41.376026,-30.460136,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,56,You are always teaching people how to treat you.,0,-105.16978,22.090244,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,57,What you chase too hard tends to run away.,1,-29.139523,-30.451496,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,58,Sometimes the wrong choice teaches you more than the right one.,0,-29.231993,-30.414694,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,59,You don’t need closure to move on.,0,-19.251064,-25.327091,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,60,The way people treat others says more about them than about you.,0,-19.557055,-46.106136,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,61,"You can’t force inspiration, but you can invite it.",0,16.492544,-45.604057,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,62,Joy is an act of resistance.,1,56.142563,7.0230956,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,63,Most of what you fear never actually happens.,1,-49.07142,-22.05987,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,64,Every problem is an opportunity to grow.,0,45.719887,-14.030657,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,65,The stories you tell yourself shape your reality.,0,-59.185562,-19.749146,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,66,Holding a grudge is like drinking poison and expecting the other person to suffer.,0,19.64364,-43.62549,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,67,The best way to predict the future is to create it.,0,45.58316,-13.674939,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,68,Saying “no” is a complete sentence.,0,-7.311564,-48.907047,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,69,Love without respect is just attachment.,0,56.1792,6.9036775,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,70,There’s wisdom in stillness.,1,42.48184,-29.802286,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,71,Letting people down is better than letting yourself down.,0,42.315174,-29.751932,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,72,You don’t have to win every battle to win the war.,0,-40.756397,-31.359459,pos_neg,56,35
ideology,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,posneg,73,The right path isn’t always the easiest one.,0,44.057117,-13.242384,pos_neg,56,35
